urlname,parentname,baseref,valid,result,warning,info,url,name
https://ejpsoil.eu/fileadmin/projects/ejpsoil/EJP_Soil_logo_cmyk-h100.png,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/doi.org-10.20387-bonares-40kc-2661?f=html,,200 OK,,,True,https://ejpsoil.eu/fileadmin/projects/ejpsoil/EJP_Soil_logo_cmyk-h100.png,39
https://catalogue.ejpsoil.eu/collections,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/doi.org-10.20387-bonares-40kc-2661?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/collections,50
http://doi.org/10.20387/bonares-40kc-2661,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/doi.org-10.20387-bonares-40kc-2661?f=html,,200 ,"""Redirected to `https://doi.org/10.20387/bonares-40kc-2661' status: 301 Moved Permanently.",,,,
https://catalogue.ejpsoil.eu/collections/metadata:main/items,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/doi.org-10.20387-bonares-40kc-2661?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items,52
https://catalogue.ejpsoil.eu/collections/metadata:main/items/doi.org-10.20387-bonares-40kc-2661,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/doi.org-10.20387-bonares-40kc-2661?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/doi.org-10.20387-bonares-40kc-2661,53
https://ejpsoil.github.io/ejpsoildatahub/about.html,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/doi.org-10.20387-bonares-40kc-2661?f=html,,200 OK,,,True,https://ejpsoil.github.io/ejpsoildatahub/about.html,60
https://pycsw.org,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/doi.org-10.20387-bonares-40kc-2661?f=html,,200 OK,,,True,https://pycsw.org,490
https://cordis.europa.eu/project/id/862695,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/doi.org-10.20387-bonares-40kc-2661?f=html,,200 OK,,,True,https://cordis.europa.eu/project/id/862695,487
https://ejpsoil.eu/fileadmin/_processed_/0/3/csm_Horizon_2020_funding_Thumbnail_a20cd538b7.jpg,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/doi.org-10.20387-bonares-40kc-2661?f=html,,200 OK,,,True,https://ejpsoil.eu/fileadmin/_processed_/0/3/csm_Horizon_2020_funding_Thumbnail_a20cd538b7.jpg,488
https://catalogue.ejpsoil.eu/static/logo-horizontal.png,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/doi.org-10.20387-bonares-40kc-2661?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/static/logo-horizontal.png,490
https://doi.org/10.20387/BonaRes-3TR6-MG8R,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/doi.org-10.20387-bonares-40kc-2661?f=html,,200 ,Redirected to `https://maps.bonares.de/mapapps/resources/apps/bonares/index.html?lang=en&mid=68ae28c6-c8ae-475f-9b84-d7d11ef5891d' status: 302 Found.,,True,https://maps.bonares.de/mapapps/resources/apps/bonares/index.html?lang=en&mid=68ae28c6-c8ae-475f-9b84-d7d11ef5891d,137
https://catalogue.ejpsoil.eu/collections/metadata:main/items/Soil-organic-matter-in-Slovenia?f=html,,,200 OK,,,True,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Soil-organic-matter-in-Slovenia?f=html,
https://catalogue.ejpsoil.eu/collections/metadata:main/items/Soil-organic-matter-in-Slovenia,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Soil-organic-matter-in-Slovenia?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Soil-organic-matter-in-Slovenia,11
https://catalogue.ejpsoil.eu/static/favicon.ico,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Soil-organic-matter-in-Slovenia?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/static/favicon.ico,10
https://cdn.jsdelivr.net/npm/bootstrap@5.1.0/dist/js/bootstrap.bundle.min.js,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Soil-organic-matter-in-Slovenia?f=html,,200 OK,,,True,https://cdn.jsdelivr.net/npm/bootstrap@5.1.0/dist/js/bootstrap.bundle.min.js,15
https://catalogue.ejpsoil.eu/collections/metadata:main,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Soil-organic-matter-in-Slovenia?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/collections/metadata%3Amain,13
https://cdn.jsdelivr.net/npm/bootstrap@5.1.0/dist/css/bootstrap.min.css,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Soil-organic-matter-in-Slovenia?f=html,,200 OK,,,True,https://cdn.jsdelivr.net/npm/bootstrap@5.1.0/dist/css/bootstrap.min.css,14
https://unpkg.com/leaflet@1.7.1/dist/leaflet.js,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Soil-organic-matter-in-Slovenia?f=html,,200 OK,,,True,https://unpkg.com/leaflet@1.7.1/dist/leaflet.js,19
https://unpkg.com/leaflet@1.7.1/dist/leaflet.css,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Soil-organic-matter-in-Slovenia?f=html,,200 OK,,,True,https://unpkg.com/leaflet@1.7.1/dist/leaflet.css,17
https://code.jquery.com/jquery-3.6.0.js,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Soil-organic-matter-in-Slovenia?f=html,,200 OK,,,True,https://code.jquery.com/jquery-3.6.0.js,18
https://ejpsoil.eu/fileadmin/projects/ejpsoil/EJP_Soil_logo_cmyk-h100.png,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Soil-organic-matter-in-Slovenia?f=html,,200 OK,,,True,https://ejpsoil.eu/fileadmin/projects/ejpsoil/EJP_Soil_logo_cmyk-h100.png,38
https://ejpsoil.eu,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Soil-organic-matter-in-Slovenia?f=html,,200 OK,,,True,https://ejpsoil.eu,38
https://github.com/ejpsoil/ejpsoildatahub/tree/main/datasets/countries/Slovenia/Soil-organic-matter-in-Slovenia.yml,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Soil-organic-matter-in-Slovenia?f=html,,200 OK,Redirected to `https://github.com/ejpsoil/ejpsoildatahub/blob/main/datasets/countries/Slovenia/Soil-organic-matter-in-Slovenia.yml' status: 301 Moved Permanently.,,True,https://github.com/ejpsoil/ejpsoildatahub/blob/main/datasets/countries/Slovenia/Soil-organic-matter-in-Slovenia.yml,12
https://catalogue.ejpsoil.eu,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Soil-organic-matter-in-Slovenia?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu,48
https://catalogue.ejpsoil.eu/collections,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Soil-organic-matter-in-Slovenia?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/collections,49
https://catalogue.ejpsoil.eu/collections/metadata:main/items,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Soil-organic-matter-in-Slovenia?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items,51
https://ejpsoil.github.io/ejpsoildatahub/about.html,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Soil-organic-matter-in-Slovenia?f=html,,200 OK,,,True,https://ejpsoil.github.io/ejpsoildatahub/about.html,59
https://cordis.europa.eu/project/id/862695,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Soil-organic-matter-in-Slovenia?f=html,,200 OK,,,True,https://cordis.europa.eu/project/id/862695,293
https://ejpsoil.eu/fileadmin/_processed_/0/3/csm_Horizon_2020_funding_Thumbnail_a20cd538b7.jpg,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Soil-organic-matter-in-Slovenia?f=html,,200 OK,,,True,https://ejpsoil.eu/fileadmin/_processed_/0/3/csm_Horizon_2020_funding_Thumbnail_a20cd538b7.jpg,294
https://pycsw.org,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Soil-organic-matter-in-Slovenia?f=html,,200 OK,,,True,https://pycsw.org,296
https://catalogue.ejpsoil.eu/static/logo-horizontal.png,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Soil-organic-matter-in-Slovenia?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/static/logo-horizontal.png,296
https://catalogue.ejpsoil.eu/collections/metadata:main/items/General-Geological-Map-of-the-Federal-Republic-of-Germany?f=html,,,200 OK,,,True,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/General-Geological-Map-of-the-Federal-Republic-of-Germany?f=html,
https://catalogue.ejpsoil.eu/collections/metadata:main/items/General-Geological-Map-of-the-Fe,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/General-Geological-Map-of-the-Federal-Republic-of-Germany?f=html,,404 NOT FOUND,,,False,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/General-Geological-Map-of-the-Fe,11
https://catalogue.ejpsoil.eu/collections/metadata:main,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/General-Geological-Map-of-the-Federal-Republic-of-Germany?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/collections/metadata%3Amain,13
https://catalogue.ejpsoil.eu/static/favicon.ico,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/General-Geological-Map-of-the-Federal-Republic-of-Germany?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/static/favicon.ico,10
https://cdn.jsdelivr.net/npm/bootstrap@5.1.0/dist/js/bootstrap.bundle.min.js,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/General-Geological-Map-of-the-Federal-Republic-of-Germany?f=html,,200 OK,,,True,https://cdn.jsdelivr.net/npm/bootstrap@5.1.0/dist/js/bootstrap.bundle.min.js,15
https://cdn.jsdelivr.net/npm/bootstrap@5.1.0/dist/css/bootstrap.min.css,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/General-Geological-Map-of-the-Federal-Republic-of-Germany?f=html,,200 OK,,,True,https://cdn.jsdelivr.net/npm/bootstrap@5.1.0/dist/css/bootstrap.min.css,14
https://unpkg.com/leaflet@1.7.1/dist/leaflet.css,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/General-Geological-Map-of-the-Federal-Republic-of-Germany?f=html,,200 OK,,,True,https://unpkg.com/leaflet@1.7.1/dist/leaflet.css,17
https://code.jquery.com/jquery-3.6.0.js,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/General-Geological-Map-of-the-Federal-Republic-of-Germany?f=html,,200 OK,,,True,https://code.jquery.com/jquery-3.6.0.js,18
https://unpkg.com/leaflet@1.7.1/dist/leaflet.js,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/General-Geological-Map-of-the-Federal-Republic-of-Germany?f=html,,200 OK,,,True,https://unpkg.com/leaflet@1.7.1/dist/leaflet.js,19
https://ejpsoil.eu,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/General-Geological-Map-of-the-Federal-Republic-of-Germany?f=html,,200 OK,,,True,https://ejpsoil.eu,38
https://github.com/ejpsoil/ejpsoildatahub/tree/main/datasets/countries/Germany/General-Geological-Map-of-the-Fe.yml,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/General-Geological-Map-of-the-Federal-Republic-of-Germany?f=html,,200 OK,Redirected to `https://github.com/ejpsoil/ejpsoildatahub/blob/main/datasets/countries/Germany/General-Geological-Map-of-the-Fe.yml' status: 301 Moved Permanently.,,True,https://github.com/ejpsoil/ejpsoildatahub/blob/main/datasets/countries/Germany/General-Geological-Map-of-the-Fe.yml,12
https://catalogue.ejpsoil.eu,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/General-Geological-Map-of-the-Federal-Republic-of-Germany?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu,48
https://ejpsoil.eu/fileadmin/projects/ejpsoil/EJP_Soil_logo_cmyk-h100.png,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/General-Geological-Map-of-the-Federal-Republic-of-Germany?f=html,,200 OK,,,True,https://ejpsoil.eu/fileadmin/projects/ejpsoil/EJP_Soil_logo_cmyk-h100.png,38
https://catalogue.ejpsoil.eu/collections,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/General-Geological-Map-of-the-Federal-Republic-of-Germany?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/collections,49
https://catalogue.ejpsoil.eu/collections/metadata:main/items,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/General-Geological-Map-of-the-Federal-Republic-of-Germany?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items,51
https://catalogue.ejpsoil.eu/collections/metadata:main/items/General-Geological-Map-of-the-Federal-Republic-of-Germany,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/General-Geological-Map-of-the-Federal-Republic-of-Germany?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/General-Geological-Map-of-the-Federal-Republic-of-Germany,52
https://ejpsoil.github.io/ejpsoildatahub/about.html,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/General-Geological-Map-of-the-Federal-Republic-of-Germany?f=html,,200 OK,,,True,https://ejpsoil.github.io/ejpsoildatahub/about.html,59
https://pycsw.org,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/General-Geological-Map-of-the-Federal-Republic-of-Germany?f=html,,200 OK,,,True,https://pycsw.org,296
https://services.bgr.de/geologie/guek200,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/General-Geological-Map-of-the-Federal-Republic-of-Germany?f=html,,200 OK,,,True,https://services.bgr.de/geologie/guek200,159
https://cordis.europa.eu/project/id/862695,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/General-Geological-Map-of-the-Federal-Republic-of-Germany?f=html,,200 OK,,,True,https://cordis.europa.eu/project/id/862695,293
https://ejpsoil.eu/fileadmin/_processed_/0/3/csm_Horizon_2020_funding_Thumbnail_a20cd538b7.jpg,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/General-Geological-Map-of-the-Federal-Republic-of-Germany?f=html,,200 OK,,,True,https://ejpsoil.eu/fileadmin/_processed_/0/3/csm_Horizon_2020_funding_Thumbnail_a20cd538b7.jpg,294
https://catalogue.ejpsoil.eu/static/logo-horizontal.png,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/General-Geological-Map-of-the-Federal-Republic-of-Germany?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/static/logo-horizontal.png,296
https://catalogue.ejpsoil.eu/collections/metadata:main/items/Aardewerk-database?f=html,,,200 OK,,,True,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Aardewerk-database?f=html,
https://catalogue.ejpsoil.eu/static/favicon.ico,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Aardewerk-database?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/static/favicon.ico,10
https://unpkg.com/leaflet@1.7.1/dist/leaflet.css,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Aardewerk-database?f=html,,200 OK,,,True,https://unpkg.com/leaflet@1.7.1/dist/leaflet.css,17
https://catalogue.ejpsoil.eu/collections/metadata:main/items/Aardewerk-database,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Aardewerk-database?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Aardewerk-database,11
https://catalogue.ejpsoil.eu/collections/metadata:main,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Aardewerk-database?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/collections/metadata%3Amain,13
https://cdn.jsdelivr.net/npm/bootstrap@5.1.0/dist/css/bootstrap.min.css,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Aardewerk-database?f=html,,200 OK,,,True,https://cdn.jsdelivr.net/npm/bootstrap@5.1.0/dist/css/bootstrap.min.css,14
https://unpkg.com/leaflet@1.7.1/dist/leaflet.js,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Aardewerk-database?f=html,,200 OK,,,True,https://unpkg.com/leaflet@1.7.1/dist/leaflet.js,19
https://cdn.jsdelivr.net/npm/bootstrap@5.1.0/dist/js/bootstrap.bundle.min.js,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Aardewerk-database?f=html,,200 OK,,,True,https://cdn.jsdelivr.net/npm/bootstrap@5.1.0/dist/js/bootstrap.bundle.min.js,15
https://ejpsoil.eu,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Aardewerk-database?f=html,,200 OK,,,True,https://ejpsoil.eu,38
https://code.jquery.com/jquery-3.6.0.js,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Aardewerk-database?f=html,,200 OK,,,True,https://code.jquery.com/jquery-3.6.0.js,18
https://catalogue.ejpsoil.eu,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Aardewerk-database?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu,48
https://ejpsoil.eu/fileadmin/projects/ejpsoil/EJP_Soil_logo_cmyk-h100.png,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Aardewerk-database?f=html,,200 OK,,,True,https://ejpsoil.eu/fileadmin/projects/ejpsoil/EJP_Soil_logo_cmyk-h100.png,38
https://github.com/ejpsoil/ejpsoildatahub/tree/main/datasets/countries/Belgium/Aardewerk-database.yml,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Aardewerk-database?f=html,,200 OK,Redirected to `https://github.com/ejpsoil/ejpsoildatahub/blob/main/datasets/countries/Belgium/Aardewerk-database.yml' status: 301 Moved Permanently.,,True,https://github.com/ejpsoil/ejpsoildatahub/blob/main/datasets/countries/Belgium/Aardewerk-database.yml,12
https://catalogue.ejpsoil.eu/collections,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Aardewerk-database?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/collections,49
https://catalogue.ejpsoil.eu/collections/metadata:main/items,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Aardewerk-database?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items,51
https://ejpsoil.github.io/ejpsoildatahub/about.html,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Aardewerk-database?f=html,,200 OK,,,True,https://ejpsoil.github.io/ejpsoildatahub/about.html,59
https://cordis.europa.eu/project/id/862695,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Aardewerk-database?f=html,,200 OK,,,True,https://cordis.europa.eu/project/id/862695,295
https://ejpsoil.eu/fileadmin/_processed_/0/3/csm_Horizon_2020_funding_Thumbnail_a20cd538b7.jpg,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Aardewerk-database?f=html,,200 OK,,,True,https://ejpsoil.eu/fileadmin/_processed_/0/3/csm_Horizon_2020_funding_Thumbnail_a20cd538b7.jpg,296
https://pycsw.org,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Aardewerk-database?f=html,,200 OK,,,True,https://pycsw.org,298
https://catalogue.ejpsoil.eu/static/logo-horizontal.png,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/Aardewerk-database?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/static/logo-horizontal.png,298
https://catalogue.ejpsoil.eu/collections/metadata:main/items/-Str%C3%A4nders-jordart-och-eroderbarhet?f=html,,,200 OK,,,True,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/-Str%C3%A4nders-jordart-och-eroderbarhet?f=html,
https://catalogue.ejpsoil.eu/static/favicon.ico,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/-Str%C3%A4nders-jordart-och-eroderbarhet?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/static/favicon.ico,10
https://catalogue.ejpsoil.eu/collections/metadata:main/items/-Stranders-jordart-och-eroderbar,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/-Str%C3%A4nders-jordart-och-eroderbarhet?f=html,,404 NOT FOUND,,,False,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/-Stranders-jordart-och-eroderbar,12
https://unpkg.com/leaflet@1.7.1/dist/leaflet.js,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/-Str%C3%A4nders-jordart-och-eroderbarhet?f=html,,200 OK,,,True,https://unpkg.com/leaflet@1.7.1/dist/leaflet.js,20
https://catalogue.ejpsoil.eu/collections/metadata:main,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/-Str%C3%A4nders-jordart-och-eroderbarhet?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/collections/metadata%3Amain,14
https://unpkg.com/leaflet@1.7.1/dist/leaflet.css,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/-Str%C3%A4nders-jordart-och-eroderbarhet?f=html,,200 OK,,,True,https://unpkg.com/leaflet@1.7.1/dist/leaflet.css,18
https://cdn.jsdelivr.net/npm/bootstrap@5.1.0/dist/js/bootstrap.bundle.min.js,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/-Str%C3%A4nders-jordart-och-eroderbarhet?f=html,,200 OK,,,True,https://cdn.jsdelivr.net/npm/bootstrap@5.1.0/dist/js/bootstrap.bundle.min.js,16
https://cdn.jsdelivr.net/npm/bootstrap@5.1.0/dist/css/bootstrap.min.css,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/-Str%C3%A4nders-jordart-och-eroderbarhet?f=html,,200 OK,,,True,https://cdn.jsdelivr.net/npm/bootstrap@5.1.0/dist/css/bootstrap.min.css,15
https://ejpsoil.eu,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/-Str%C3%A4nders-jordart-och-eroderbarhet?f=html,,200 OK,,,True,https://ejpsoil.eu,39
https://code.jquery.com/jquery-3.6.0.js,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/-Str%C3%A4nders-jordart-och-eroderbarhet?f=html,,200 OK,,,True,https://code.jquery.com/jquery-3.6.0.js,19
https://catalogue.ejpsoil.eu,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/-Str%C3%A4nders-jordart-och-eroderbarhet?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu,49
https://ejpsoil.eu/fileadmin/projects/ejpsoil/EJP_Soil_logo_cmyk-h100.png,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/-Str%C3%A4nders-jordart-och-eroderbarhet?f=html,,200 OK,,,True,https://ejpsoil.eu/fileadmin/projects/ejpsoil/EJP_Soil_logo_cmyk-h100.png,39
https://catalogue.ejpsoil.eu/collections,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/-Str%C3%A4nders-jordart-och-eroderbarhet?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/collections,50
https://github.com/ejpsoil/ejpsoildatahub/tree/main/datasets/mensmeu/Sweden/-Stranders-jordart-och-eroderbar.yml,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/-Str%C3%A4nders-jordart-och-eroderbarhet?f=html,,200 OK,Redirected to `https://github.com/ejpsoil/ejpsoildatahub/blob/main/datasets/mensmeu/Sweden/-Stranders-jordart-och-eroderbar.yml' status: 301 Moved Permanently.,,True,https://github.com/ejpsoil/ejpsoildatahub/blob/main/datasets/mensmeu/Sweden/-Stranders-jordart-och-eroderbar.yml,13
https://catalogue.ejpsoil.eu/collections/metadata:main/items,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/-Str%C3%A4nders-jordart-och-eroderbarhet?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items,52
https://catalogue.ejpsoil.eu/collections/metadata:main/items/-Stränders-jordart-och-eroderbarhet,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/-Str%C3%A4nders-jordart-och-eroderbarhet?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/-Str%C3%A4nders-jordart-och-eroderbarhet,53
https://pycsw.org,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/-Str%C3%A4nders-jordart-och-eroderbarhet?f=html,,200 OK,,,True,https://pycsw.org,323
https://ejpsoil.github.io/ejpsoildatahub/about.html,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/-Str%C3%A4nders-jordart-och-eroderbarhet?f=html,,200 OK,,,True,https://ejpsoil.github.io/ejpsoildatahub/about.html,60
https://ejpsoil.eu/fileadmin/_processed_/0/3/csm_Horizon_2020_funding_Thumbnail_a20cd538b7.jpg,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/-Str%C3%A4nders-jordart-och-eroderbarhet?f=html,,200 OK,,,True,https://ejpsoil.eu/fileadmin/_processed_/0/3/csm_Horizon_2020_funding_Thumbnail_a20cd538b7.jpg,321
https://cordis.europa.eu/project/id/862695,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/-Str%C3%A4nders-jordart-och-eroderbarhet?f=html,,200 OK,,,True,https://cordis.europa.eu/project/id/862695,320
https://apps.sgu.se/sgumapviewer/tmpout/sgupdf4655067861233082055.pdf,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/-Str%C3%A4nders-jordart-och-eroderbarhet?f=html,,404 Not Found,,,False,https://apps.sgu.se/sgumapviewer/tmpout/sgupdf4655067861233082055.pdf,11
https://catalogue.ejpsoil.eu/static/logo-horizontal.png,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/-Str%C3%A4nders-jordart-och-eroderbarhet?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/static/logo-horizontal.png,323
https://catalogue.ejpsoil.eu/collections/metadata:main/items/doi.org-10.15454-LV9ZRW?f=html,,,200 OK,,,True,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/doi.org-10.15454-LV9ZRW?f=html,
https://catalogue.ejpsoil.eu/static/favicon.ico,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/doi.org-10.15454-LV9ZRW?f=html,,200 OK,,,True,https://catalogue.ejpsoil.eu/static/favicon.ico,10
https://doi.org/10.15454/lv9zrw/cyqhcn,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/doi.org-10.15454-LV9ZRW?f=html,,200 OK,Redirected to `https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.15454/LV9ZRW/CYQHCN' status: 302 Found.,,True,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.15454/LV9ZRW/CYQHCN,12
https://doi.org/10.15454/lv9zrw/bxsqmi,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/doi.org-10.15454-LV9ZRW?f=html,,200 OK,Redirected to `https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.15454/LV9ZRW/BXSQMI' status: 302 Found.,,True,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.15454/LV9ZRW/BXSQMI,13
https://doi.org/10.15454/lv9zrw/6qugnv,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/doi.org-10.15454-LV9ZRW?f=html,,200 OK,Redirected to `https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.15454/LV9ZRW/6QUGNV' status: 302 Found.,,True,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.15454/LV9ZRW/6QUGNV,14
https://doi.org/10.15454/LV9ZRW,https://catalogue.ejpsoil.eu/collections/metadata%3Amain/items/doi.org-10.15454-LV9ZRW?f=html,,200 OK,"""Redirected to `https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.15454/LV9ZRW' status: 302 Found.",,,,
